Nome;Número
Sucesso15252;+258861656519
Sucesso15253;+258863165965
Sucesso15254;+258869016638
Sucesso15255;+258863624126
Sucesso15256;+258865576889
Sucesso15257;+258861562816
Sucesso15258;+258868277700
Sucesso15259;+258865217331
Sucesso15260;+258865844882
Sucesso15261;+258861197497
Sucesso15262;+258869690023
Sucesso15263;+258865535054
Sucesso15264;+258864812799
Sucesso15265;+258862399109
Sucesso15266;+258869579142
Sucesso15267;+258869946744
Sucesso15268;+258869054292
Sucesso15269;+258861309326
Sucesso15270;+258865393065
Sucesso15271;+258868499382
Sucesso15272;+258866303278
Sucesso15273;+258862849497
Sucesso15274;+258864991277
Sucesso15275;+258868668343
Sucesso15276;+258861052559
Sucesso15277;+258865660084
Sucesso15278;+258862894871
Sucesso15279;+258864011882
Sucesso15280;+258865419551
Sucesso15281;+258862253664
Sucesso15282;+258865969509
Sucesso15283;+258863121318
Sucesso15284;+258867841262
Sucesso15285;+258866941056
Sucesso15286;+258866326505
Sucesso15287;+258865766590
Sucesso15288;+258861635707
Sucesso15289;+258863471419
Sucesso15290;+258867158204
Sucesso15291;+258864951523
Sucesso15292;+258869219925
Sucesso15293;+258865104471
Sucesso15294;+258867464509
Sucesso15295;+258869706037
Sucesso15296;+258865373443
Sucesso15297;+258867326965
Sucesso15298;+258865267101
Sucesso15299;+258861112243
Sucesso15300;+258864901603
Sucesso15301;+258867261962
Sucesso15302;+258861376737
Sucesso15303;+258865956083
Sucesso15304;+258868487680
Sucesso15305;+258868684376
Sucesso15306;+258862847421
Sucesso15307;+258861787499
Sucesso15308;+258863780884
Sucesso15309;+258866196607
Sucesso15310;+258867722718
Sucesso15311;+258863610453
Sucesso15312;+258866428035
Sucesso15313;+258867841493
Sucesso15314;+258863469799
Sucesso15315;+258867954091
Sucesso15316;+258865550673
Sucesso15317;+258861138821
Sucesso15318;+258868080373
Sucesso15319;+258865732073
Sucesso15320;+258862862019
Sucesso15321;+258866860395
Sucesso15322;+258864202800
Sucesso15323;+258861862162
Sucesso15324;+258861873519
Sucesso15325;+258864358567
Sucesso15326;+258863118267
Sucesso15327;+258868824703
Sucesso15328;+258864557925
Sucesso15329;+258869033073
Sucesso15330;+258862824622
Sucesso15331;+258864615472
Sucesso15332;+258862394439
Sucesso15333;+258864945513
Sucesso15334;+258862283553
Sucesso15335;+258867501787
Sucesso15336;+258869495387
Sucesso15337;+258862339031
Sucesso15338;+258864216479
Sucesso15339;+258869451899
Sucesso15340;+258862923060
Sucesso15341;+258867190036
Sucesso15342;+258865514891
Sucesso15343;+258869221554
Sucesso15344;+258864892933
Sucesso15345;+258861239703
Sucesso15346;+258861015526
Sucesso15347;+258869533765
Sucesso15348;+258864149860
Sucesso15349;+258865834600
Sucesso15350;+258869576029
Sucesso15351;+258861345999
Sucesso15352;+258862799114
Sucesso15353;+258868655520
Sucesso15354;+258865620114
Sucesso15355;+258862476150
Sucesso15356;+258868353171
Sucesso15357;+258863571347
Sucesso15358;+258866368447
Sucesso15359;+258869858040
Sucesso15360;+258862970001
Sucesso15361;+258867751000
Sucesso15362;+258862237475
Sucesso15363;+258863944190
Sucesso15364;+258866543796
Sucesso15365;+258862284263
Sucesso15366;+258865794428
Sucesso15367;+258868901899
Sucesso15368;+258866886040
Sucesso15369;+258865175126
Sucesso15370;+258863752679
Sucesso15371;+258863979111
Sucesso15372;+258863702974
Sucesso15373;+258862124423
Sucesso15374;+258868577442
Sucesso15375;+258862642811
Sucesso15376;+258866270797
Sucesso15377;+258869949855
Sucesso15378;+258863577834
Sucesso15379;+258869263817
Sucesso15380;+258867853899
Sucesso15381;+258866069194
Sucesso15382;+258869925161
Sucesso15383;+258869952528
Sucesso15384;+258862496541
Sucesso15385;+258862619737
Sucesso15386;+258867318722
Sucesso15387;+258866966689
Sucesso15388;+258867344245
Sucesso15389;+258865939171
Sucesso15390;+258868054861
Sucesso15391;+258866095266
Sucesso15392;+258866453414
Sucesso15393;+258866218590
Sucesso15394;+258869999036
Sucesso15395;+258861494034
Sucesso15396;+258869461898
Sucesso15397;+258866065854
Sucesso15398;+258863008014
Sucesso15399;+258863771801
Sucesso15400;+258863634715
Sucesso15401;+258861915673
Sucesso15402;+258866793337
Sucesso15403;+258868870442
Sucesso15404;+258864356623
Sucesso15405;+258863386455
Sucesso15406;+258869751419
Sucesso15407;+258862542157
Sucesso15408;+258866295221
Sucesso15409;+258862099652
Sucesso15410;+258865298652
Sucesso15411;+258861784198
Sucesso15412;+258862609644
Sucesso15413;+258863519475
Sucesso15414;+258867139057
Sucesso15415;+258861695932
Sucesso15416;+258862759179
Sucesso15417;+258862773578
Sucesso15418;+258862140478
Sucesso15419;+258865191142
Sucesso15420;+258861967797
Sucesso15421;+258861038453
Sucesso15422;+258861823417
Sucesso15423;+258864159310
Sucesso15424;+258869558216
Sucesso15425;+258867220783
Sucesso15426;+258861413858
Sucesso15427;+258865764995
Sucesso15428;+258865442832
Sucesso15429;+258861225954
Sucesso15430;+258862090665
Sucesso15431;+258862511619
Sucesso15432;+258866135868
Sucesso15433;+258866817581
Sucesso15434;+258867027740
Sucesso15435;+258861657336
Sucesso15436;+258868969434
Sucesso15437;+258861556087
Sucesso15438;+258861898917
Sucesso15439;+258863580193
Sucesso15440;+258864997325
Sucesso15441;+258865993116
Sucesso15442;+258869024327
Sucesso15443;+258861757238
Sucesso15444;+258867888054
Sucesso15445;+258863920883
Sucesso15446;+258866060801
Sucesso15447;+258868941004
Sucesso15448;+258863867403
Sucesso15449;+258863768893
Sucesso15450;+258864807491
Sucesso15451;+258866107733
Sucesso15452;+258868457682
Sucesso15453;+258866058048
Sucesso15454;+258862185754
Sucesso15455;+258866692298
Sucesso15456;+258861885899
Sucesso15457;+258865503853
Sucesso15458;+258869832714
Sucesso15459;+258861040807
Sucesso15460;+258866610965
Sucesso15461;+258865714981
Sucesso15462;+258862698280
Sucesso15463;+258861580315
Sucesso15464;+258869873829
Sucesso15465;+258869663634
Sucesso15466;+258861372010
Sucesso15467;+258864205237
Sucesso15468;+258868049689
Sucesso15469;+258866377334
Sucesso15470;+258863749318
Sucesso15471;+258861183604
Sucesso15472;+258863154909
Sucesso15473;+258863912235
Sucesso15474;+258865298206
Sucesso15475;+258861031426
Sucesso15476;+258861696937
Sucesso15477;+258861478031
Sucesso15478;+258866705405
Sucesso15479;+258869142501
Sucesso15480;+258869350034
Sucesso15481;+258869269675
Sucesso15482;+258868327278
Sucesso15483;+258868364259
Sucesso15484;+258868607739
Sucesso15485;+258863657142
Sucesso15486;+258863632065
Sucesso15487;+258861771880
Sucesso15488;+258868626215
Sucesso15489;+258868023430
Sucesso15490;+258861573618
Sucesso15491;+258865281023
Sucesso15492;+258867074730
Sucesso15493;+258864830395
Sucesso15494;+258861565804
Sucesso15495;+258866646568
Sucesso15496;+258862507779
Sucesso15497;+258868597410
Sucesso15498;+258867932279
Sucesso15499;+258867577325
Sucesso15500;+258867833230
Sucesso15501;+258868419834
Sucesso15502;+258862227813
Sucesso15503;+258863737082
Sucesso15504;+258867269167
Sucesso15505;+258865044481
Sucesso15506;+258866157817
Sucesso15507;+258866273261
Sucesso15508;+258863253480
Sucesso15509;+258862653502
Sucesso15510;+258869452119
Sucesso15511;+258863087528
Sucesso15512;+258863116851
Sucesso15513;+258866223082
Sucesso15514;+258862229986
Sucesso15515;+258861492512
Sucesso15516;+258867255037
Sucesso15517;+258865651069
Sucesso15518;+258867565484
Sucesso15519;+258865978329
Sucesso15520;+258862474294
Sucesso15521;+258869209758
Sucesso15522;+258862685544
Sucesso15523;+258865188408
Sucesso15524;+258867722389
Sucesso15525;+258861321350
Sucesso15526;+258864077011
Sucesso15527;+258867993061
Sucesso15528;+258862844609
Sucesso15529;+258869077867
Sucesso15530;+258861006488
Sucesso15531;+258869202759
Sucesso15532;+258861378540
Sucesso15533;+258868236036
Sucesso15534;+258869272671
Sucesso15535;+258862881345
Sucesso15536;+258866554999
Sucesso15537;+258868902226
Sucesso15538;+258864795391
Sucesso15539;+258867872903
Sucesso15540;+258861003264
Sucesso15541;+258868612679
Sucesso15542;+258864733668
Sucesso15543;+258868916099
Sucesso15544;+258861044836
Sucesso15545;+258867501099
Sucesso15546;+258861826690
Sucesso15547;+258867102727
Sucesso15548;+258865713015
Sucesso15549;+258866625580
Sucesso15550;+258862665703
Sucesso15551;+258866982695
Sucesso15552;+258865523363
Sucesso15553;+258867511655
Sucesso15554;+258862765226
Sucesso15555;+258866140179
Sucesso15556;+258865100801
Sucesso15557;+258868881460
Sucesso15558;+258863993767
Sucesso15559;+258869391286
Sucesso15560;+258865904559
Sucesso15561;+258868416401
Sucesso15562;+258865711546
Sucesso15563;+258865406709
Sucesso15564;+258862679874
Sucesso15565;+258868509522
Sucesso15566;+258863848837
Sucesso15567;+258865651781
Sucesso15568;+258866167889
Sucesso15569;+258864353941
Sucesso15570;+258867289268
Sucesso15571;+258868505193
Sucesso15572;+258867636035
Sucesso15573;+258863598185
Sucesso15574;+258864603859
Sucesso15575;+258869829530
Sucesso15576;+258867232598
Sucesso15577;+258869334755
Sucesso15578;+258867481350
Sucesso15579;+258866615018
Sucesso15580;+258864890532
Sucesso15581;+258864131121
Sucesso15582;+258866767518
Sucesso15583;+258865049032
Sucesso15584;+258863524481
Sucesso15585;+258866992497
Sucesso15586;+258865980934
Sucesso15587;+258867465376
Sucesso15588;+258867379299
Sucesso15589;+258863879779
Sucesso15590;+258867182785
Sucesso15591;+258869134709
Sucesso15592;+258868508179
Sucesso15593;+258865932268
Sucesso15594;+258868692028
Sucesso15595;+258869265077
Sucesso15596;+258869449632
Sucesso15597;+258864217021
Sucesso15598;+258861933486
Sucesso15599;+258868709314
Sucesso15600;+258861911538
Sucesso15601;+258866277293
Sucesso15602;+258864441669
Sucesso15603;+258864584207
Sucesso15604;+258869221542
Sucesso15605;+258867777629
Sucesso15606;+258867617885
Sucesso15607;+258869861453
Sucesso15608;+258865553220
Sucesso15609;+258863411644
Sucesso15610;+258865862464
Sucesso15611;+258868404193
Sucesso15612;+258867503206
Sucesso15613;+258868208333
Sucesso15614;+258866629323
Sucesso15615;+258866187535
Sucesso15616;+258869872198
Sucesso15617;+258867315685
Sucesso15618;+258862211997
Sucesso15619;+258865901950
Sucesso15620;+258868520949
Sucesso15621;+258865187911
Sucesso15622;+258864260559
Sucesso15623;+258867869021
Sucesso15624;+258861985828
Sucesso15625;+258865717631
Sucesso15626;+258865218867
Sucesso15627;+258868903532
Sucesso15628;+258861092069
Sucesso15629;+258862789317
Sucesso15630;+258863365055
Sucesso15631;+258861640445
Sucesso15632;+258864609992
Sucesso15633;+258863845762
Sucesso15634;+258869303261
Sucesso15635;+258864525772
Sucesso15636;+258863099173
Sucesso15637;+258862288488
Sucesso15638;+258867124176
Sucesso15639;+258865768691
Sucesso15640;+258865851278
Sucesso15641;+258863972893
Sucesso15642;+258861956590
Sucesso15643;+258867260010
Sucesso15644;+258865373133
Sucesso15645;+258869495707
Sucesso15646;+258864043145
Sucesso15647;+258869876440
Sucesso15648;+258867592497
Sucesso15649;+258864954440
Sucesso15650;+258865127348
Sucesso15651;+258863801635
Sucesso15652;+258866959120
Sucesso15653;+258867181300
Sucesso15654;+258864669306
Sucesso15655;+258868269659
Sucesso15656;+258863586042
Sucesso15657;+258869944239
Sucesso15658;+258869397226
Sucesso15659;+258863034284
Sucesso15660;+258863001525
Sucesso15661;+258862959342
Sucesso15662;+258864741771
Sucesso15663;+258869125209
Sucesso15664;+258869849002
Sucesso15665;+258862863442
Sucesso15666;+258866647119
Sucesso15667;+258869641553
Sucesso15668;+258865767738
Sucesso15669;+258863450498
Sucesso15670;+258866523453
Sucesso15671;+258868565806
Sucesso15672;+258868612976
Sucesso15673;+258867172400
Sucesso15674;+258866167340
Sucesso15675;+258862236030
Sucesso15676;+258866279300
Sucesso15677;+258861671445
Sucesso15678;+258863407198
Sucesso15679;+258869537718
Sucesso15680;+258865044859
Sucesso15681;+258869097691
Sucesso15682;+258863446053
Sucesso15683;+258863421799
Sucesso15684;+258869369253
Sucesso15685;+258868659845
Sucesso15686;+258863190270
Sucesso15687;+258864284867
Sucesso15688;+258865816812
Sucesso15689;+258862731461
Sucesso15690;+258864487405
Sucesso15691;+258865989283
Sucesso15692;+258868372177
Sucesso15693;+258869012475
Sucesso15694;+258862425598
Sucesso15695;+258865079893
Sucesso15696;+258861364152
Sucesso15697;+258869382422
Sucesso15698;+258867345315
Sucesso15699;+258861991653
Sucesso15700;+258864196779
Sucesso15701;+258866418703
Sucesso15702;+258865117792
Sucesso15703;+258867387511
Sucesso15704;+258866606089
Sucesso15705;+258865858276
Sucesso15706;+258862297188
Sucesso15707;+258865704622
Sucesso15708;+258863777653
Sucesso15709;+258862535937
Sucesso15710;+258861034456
Sucesso15711;+258868637582
Sucesso15712;+258869800217
Sucesso15713;+258869833994
Sucesso15714;+258863242457
Sucesso15715;+258868066416
Sucesso15716;+258861678230
Sucesso15717;+258864653273
Sucesso15718;+258867395969
Sucesso15719;+258861787745
Sucesso15720;+258867525090
Sucesso15721;+258865991620
Sucesso15722;+258861701081
Sucesso15723;+258867029883
Sucesso15724;+258862381977
Sucesso15725;+258867615259
Sucesso15726;+258869098730
Sucesso15727;+258869175761
Sucesso15728;+258864057826
Sucesso15729;+258869003539
Sucesso15730;+258867673324
Sucesso15731;+258861818328
Sucesso15732;+258869502900
Sucesso15733;+258864228950
Sucesso15734;+258865254956
Sucesso15735;+258867945666
Sucesso15736;+258862857818
Sucesso15737;+258869761979
Sucesso15738;+258867760871
Sucesso15739;+258863899859
Sucesso15740;+258866601155
Sucesso15741;+258862057176
Sucesso15742;+258867785504
Sucesso15743;+258864406490
Sucesso15744;+258863881996
Sucesso15745;+258863970724
Sucesso15746;+258866589887
Sucesso15747;+258867746532
Sucesso15748;+258861797409
Sucesso15749;+258861465965
Sucesso15750;+258862723818
Sucesso15751;+258862959407
Sucesso15752;+258868349092
Sucesso15753;+258866834711
Sucesso15754;+258865338699
Sucesso15755;+258867794414
Sucesso15756;+258864508521
Sucesso15757;+258861487200
Sucesso15758;+258869750954
Sucesso15759;+258866508244
Sucesso15760;+258866749003
Sucesso15761;+258862062244
Sucesso15762;+258867213946
Sucesso15763;+258863218723
Sucesso15764;+258862082623
Sucesso15765;+258862616763
Sucesso15766;+258867879535
Sucesso15767;+258869098591
Sucesso15768;+258869584718
Sucesso15769;+258866582999
Sucesso15770;+258863905845
Sucesso15771;+258864587811
Sucesso15772;+258866203466
Sucesso15773;+258869199055
Sucesso15774;+258863377245
Sucesso15775;+258861157835
Sucesso15776;+258867495814
Sucesso15777;+258863007470
Sucesso15778;+258862170371
Sucesso15779;+258869932770
Sucesso15780;+258866552391
Sucesso15781;+258864478574
Sucesso15782;+258866151413
Sucesso15783;+258867542092
Sucesso15784;+258863392826
Sucesso15785;+258866328329
Sucesso15786;+258863006670
Sucesso15787;+258868241297
Sucesso15788;+258864781151
Sucesso15789;+258867220376
Sucesso15790;+258862110113
Sucesso15791;+258862538646
Sucesso15792;+258864216657
Sucesso15793;+258865491710
Sucesso15794;+258863492057
Sucesso15795;+258868189791
Sucesso15796;+258864216952
Sucesso15797;+258868681985
Sucesso15798;+258869477222
Sucesso15799;+258868461120
Sucesso15800;+258869886943
Sucesso15801;+258867136692
Sucesso15802;+258869664901
Sucesso15803;+258864524652
Sucesso15804;+258865992681
Sucesso15805;+258867988074
Sucesso15806;+258869305910
Sucesso15807;+258868895325
Sucesso15808;+258866287289
Sucesso15809;+258869931245
Sucesso15810;+258869063976
Sucesso15811;+258861711488
Sucesso15812;+258868807010
Sucesso15813;+258865387808
Sucesso15814;+258867444822
Sucesso15815;+258864487300
Sucesso15816;+258864321828
Sucesso15817;+258865321116
Sucesso15818;+258868049790
Sucesso15819;+258868535767
Sucesso15820;+258863082458
Sucesso15821;+258861594334
Sucesso15822;+258862157399
Sucesso15823;+258869563257
Sucesso15824;+258863060001
Sucesso15825;+258867833594
Sucesso15826;+258864343188
Sucesso15827;+258867735547
Sucesso15828;+258866933502
Sucesso15829;+258866570822
Sucesso15830;+258867408199
Sucesso15831;+258864957930
Sucesso15832;+258863672747
Sucesso15833;+258867907661
Sucesso15834;+258865143325
Sucesso15835;+258861167491
Sucesso15836;+258861611465
Sucesso15837;+258868081362
Sucesso15838;+258867391541
Sucesso15839;+258868221290
Sucesso15840;+258866692592
Sucesso15841;+258862905964
Sucesso15842;+258861427745
Sucesso15843;+258862257327
Sucesso15844;+258863734309
Sucesso15845;+258864161702
Sucesso15846;+258863862887
Sucesso15847;+258864220397
Sucesso15848;+258869244473
Sucesso15849;+258869403551
Sucesso15850;+258866721179
Sucesso15851;+258865179015
Sucesso15852;+258865446701
Sucesso15853;+258862492979
Sucesso15854;+258865226021
Sucesso15855;+258865473745
Sucesso15856;+258861196668
Sucesso15857;+258865696210
Sucesso15858;+258867783509
Sucesso15859;+258861447846
Sucesso15860;+258866219513
